(9, 2, 4)	2	0	54894	506323	28	28
(2, 10, 4)	1	0	846337	855541	41	40
(10, 2, 4)	2	0	812660	773131	33	33
(2, 11, 4)	1	0	737605	814046	33	32
(11, 2, 4)	2	0	844859	529831	25	25
(3, 4, 4)	1	0	551499	445664	30	29
(4, 3, 4)	2	0	329933	213583	18	18
(3, 5, 4)	1	0	414859	628220	26	25
(5, 3, 4)	2	0	781265	290707	27	27
(3, 6, 4)	1	0	238031	263984	18	17
(6, 3, 4)	2	0	557216	387206	26	26
(3, 7, 4)	1	0	294752	289705	27	26
(7, 3, 4)	2	0	456386	335362	29	29
(3, 8, 4)	1	0	328642	521172	27	26
(8, 3, 4)	2	0	591313	362470	31	31
(3, 9, 4)	1	0	422327	113653	31	30
(9, 3, 4)	2	0	302523	478950	30	30
(3, 10, 4)	1	0	338467	654804	26	25
(10, 3, 4)	2	0	852356	315977	33	33
(3, 11, 4)	1	0	298230	663760	27	26
(11, 3, 4)	2	0	716764	185400	25	25
(4, 5, 4)	1	0	399652	882631	33	32
(5, 4, 4)	2	0	610382	311302	34	34
(4, 6, 4)	1	0	523186	750554	37	36
(6, 4, 4)	2	0	434714	152302	19	19
(4, 7, 4)	1	0	443631	498410	43	42
(7, 4, 4)	2	0	388871	280061	28	28
(4, 8, 4)	1	0	295681	608109	30	29
(8, 4, 4)	2	0	518552	347028	24	24
(4, 9, 4)	1	0	449928	170555	45	44
(9, 4, 4)	2	0	258824	616923	48	48
(4, 10, 4)	1	0	348546	833929	32	31
(10, 4, 4)	2	0	776386	312032	27	27
(4, 11, 4)	1	0	417954	848772	36	35
(11, 4, 4)	2	0	881510	268710	34	34
(5, 6, 4)	1	0	415978	222325	24	23
(6, 5, 4)	2	0	600651	646156	23	23
(5, 7, 4)	1	0	826733	547742	38	37
(7, 5, 4)	2	0	303715	546387	28	28
(5, 8, 4)	1	0	734279	445446	24	23
(8, 5, 4)	2	0	842666	871243	48	48
(5, 9, 4)	1	0	774558	55198	32	31
(9, 5, 4)	1	0	140613	731082	36	35
(5, 10, 4)	1	0	690228	740823	26	25
(10, 5, 4)	2	0	866644	721497	31	31
(5, 11, 4)	1	0	865671	898194	38	37
(11, 5, 4)	2	0	758473	461020	28	28
(6, 7, 4)	2	0	527759	245682	20	20
(7, 6, 4)	2	0	381248	404618	24	24
(6, 8, 4)	1	0	610466	499239	25	24
(8, 6, 4)	1	0	264954	224330	14	13
(6, 9, 4)	2	0	766697	254569	37	37
(9, 6, 4)	2	0	39039	299185	16	16
(6, 10, 4)	1	0	726408	937795	35	34
(10, 6, 4)	0	0	999265	982417	107	106
(6, 11, 4)	1	0	617729	792616	32	31
(11, 6, 4)	2	0	850263	481549	30	30
(7, 8, 4)	1	0	447956	577839	32	31
(8, 7, 4)	2	0	651198	611915	41	41
(7, 9, 4)	2	0	381637	198338	22	22
(9, 7, 4)	0	0	999738	908789	107	106
(7, 10, 4)	2	0	483896	811101	33	33
(10, 7, 4)	1	0	808545	407747	28	27
(7, 11, 4)	1	0	411520	916102	31	30
(11, 7, 4)	1	0	800115	417075	34	33
(8, 9, 4)	2	0	944684	615826	65	65
(9, 8, 4)	1	0	115075	691198	34	33
(8, 10, 4)	1	0	321355	488473	24	23
(10, 8, 4)	2	0	969519	728355	47	47
(8, 11, 4)	1	0	569915	857402	30	29
(11, 8, 4)	1	0	360207	246871	21	20
(9, 10, 4)	2	0	208331	878806	41	41
(10, 9, 4)	1	0	830940	41914	32	31
(9, 11, 4)	2	0	30693	380217	19	19
(11, 9, 4)	1	0	428163	85574	23	22
(10, 11, 4)	1	0	757196	846477	29	28
(11, 10, 4)	2	0	755907	650975	26	26
(0, 1, 5)	1	0	581043	620948	30	29
(1, 0, 5)	2	0	724066	594584	34	34
(0, 2, 5)	1	0	655187	799166	41	40
(2, 0, 5)	2	0	773587	695759	30	30
(0, 3, 5)	1	0	561522	764896	34	33
(3, 0, 5)	2	0	752218	616997	36	36
(0, 4, 5)	1	0	633041	729325	28	27
(4, 0, 5)	2	0	497774	536234	27	27
(0, 5, 5)	1	0	633122	849068	30	29
(5, 0, 5)	2	0	569414	180558	20	20
(0, 6, 5)	1	0	524013	577590	20	19
(6, 0, 5)	2	0	599092	417087	19	19
(0, 7, 5)	1	0	443524	351937	24	23
(7, 0, 5)	2	0	298392	383797	21	21
(0, 8, 5)	1	0	357822	443285	28	27
(8, 0, 5)	2	0	485801	312266	24	24
(0, 9, 5)	1	0	456819	209273	25	24
(9, 0, 5)	2	0	142787	416496	26	26
(0, 10, 5)	1	0	235154	773153	26	25
(10, 0, 5)	2	0	616263	177202	17	17
(0, 11, 5)	1	0	567001	699509	26	25
(11, 0, 5)	2	0	622772	210065	21	21
(1, 2, 5)	2	0	561817	640529	25	25
(2, 1, 5)	2	0	694554	604090	32	32
(1, 3, 5)	1	0	777171	921868	50	49
(3, 1, 5)	2	0	882308	699255	37	37
(1, 4, 5)	1	0	707767	734098	32	31
(4, 1, 5)	2	0	235646	358183	16	16
(1, 5, 5)	1	0	705019	870645	34	33
(5, 1, 5)	2	0	584734	479644	20	20
(1, 6, 5)	1	0	695328	786913	33	32
(6, 1, 5)	2	0	742947	568602	35	35
(1, 7, 5)	1	0	407754	331507	24	23
(7, 1, 5)	2	0	409876	337291	23	23
(1, 8, 5)	1	0	391487	431064	20	19
(8, 1, 5)	2	0	731358	556245	35	35
(1, 9, 5)	1	0	332245	83701	22	21
(9, 1, 5)	2	0	154451	470480	28	28
(1, 10, 5)	1	0	524009	734598	31	30
(10, 1, 5)	2	0	713091	419447	28	28
(1, 11, 5)	1	0	578419	829305	31	30
(11, 1, 5)	2	0	688927	306937	20	20
(2, 3, 5)	2	0	964732	912179	60	60
(3, 2, 5)	2	0	733865	741515	42	42
(2, 4, 5)	1	0	867680	622849	31	30
(4, 2, 5)	2	0	705726	910145	37	37
(2, 5, 5)	1	0	875295	759710	41	40
(5, 2, 5)	2	0	586136	499390	20	20
(2, 6, 5)	1	0	670063	703174	27	26
(6, 2, 5)	2	0	757168	743876	29	29
(2, 7, 5)	1	0	577079	395264	26	25
(7, 2, 5)	2	0	309658	529024	22	22
(2, 8, 5)	1	0	707755	557942	27	26
(8, 2, 5)	2	0	440385	417108	24	24
(2, 9, 5)	1	0	873803	379329	35	34
(9, 2, 5)	2	0	195360	792742	39	39
(2, 10, 5)	1	0	866856	849889	36	35
(10, 2, 5)	2	0	581796	218014	20	20
(2, 11, 5)	1	0	449858	678815	28	27
(11, 2, 5)	2	0	845807	755823	25	25
(3, 4, 5)	0	0	977457	974465	107	106
(4, 3, 5)	2	0	340352	234932	28	28
(3, 5, 5)	1	0	708928	852334	37	36
(5, 3, 5)	2	0	885621	375298	35	35
(3, 6, 5)	1	0	350991	492871	22	21
(6, 3, 5)	2	0	642995	179209	23	23
(3, 7, 5)	1	0	272079	334477	23	22
(7, 3, 5)	2	0	289495	97014	22	22
(3, 8, 5)	1	0	297387	528282	28	27
(8, 3, 5)	2	0	493146	201327	24	24
(3, 9, 5)	1	0	397183	229213	32	31
(9, 3, 5)	2	0	72489	87028	9	9
(3, 10, 5)	1	0	287755	704348	27	26
(10, 3, 5)	2	0	647943	180710	27	27
(3, 11, 5)	1	0	305251	661946	25	24
(11, 3, 5)	2	0	771250	199410	28	28
(4, 5, 5)	1	0	418539	703804	27	26
(5, 4, 5)	2	0	733266	450274	35	35
(4, 6, 5)	1	0	348883	649285	21	20
(6, 4, 5)	2	0	738095	359776	29	29
(4, 7, 5)	1	0	235657	312103	27	26
(7, 4, 5)	2	0	176709	109566	17	17
(4, 8, 5)	1	0	429402	674353	36	35
(8, 4, 5)	2	0	507478	309757	24	24
(4, 9, 5)	1	0	292026	214481	29	28
(9, 4, 5)	2	0	155276	394092	34	34
(4, 10, 5)	1	0	245511	664941	28	27
(10, 4, 5)	2	0	608804	189847	18	18
(4, 11, 5)	1	0	296316	726483	26	25
(11, 4, 5)	2	0	690837	277789	22	22
(5, 6, 5)	2	0	874248	839605	38	38
(6, 5, 5)	2	0	498992	619360	18	18
(5, 7, 5)	1	0	745956	413899	30	29
(7, 5, 5)	2	0	159661	164178	15	15
(5, 8, 5)	1	0	621723	480045	26	25
(8, 5, 5)	2	0	720213	830293	37	37
(5, 9, 5)	2	0	689971	154163	33	33
(9, 5, 5)	2	0	64273	247180	9	9
(5, 10, 5)	1	0	744234	936089	43	42
(10, 5, 5)	2	0	607221	340284	18	18
(5, 11, 5)	1	0	621748	798137	32	31
(11, 5, 5)	2	0	863751	515984	30	30
(6, 7, 5)	0	0	996595	949991	107	106
(7, 6, 5)	2	0	662363	739664	41	41
(6, 8, 5)	1	0	553694	486177	29	28
(8, 6, 5)	2	0	429760	479264	22	22
(6, 9, 5)	1	0	516230	120677	21	20
(9, 6, 5)	1	0	320099	838088	42	41
(6, 10, 5)	1	0	611146	676795	26	25
(10, 6, 5)	2	0	833672	604365	29	29
(6, 11, 5)	1	0	454037	382913	19	18
(11, 6, 5)	2	0	951085	707103	35	35
(7, 8, 5)	2	0	384983	428768	22	22
(8, 7, 5)	2	0	500562	368511	29	29
(7, 9, 5)	2	0	161733	23747	14	14
(9, 7, 5)	2	0	69022	199737	11	11
(7, 10, 5)	2	0	403552	644037	20	20
(10, 7, 5)	2	0	480648	250543	20	20
(7, 11, 5)	2	0	291784	508278	19	19
(11, 7, 5)	2	0	576777	193612	21	21
(8, 9, 5)	2	0	657316	113278	38	38
(9, 8, 5)	2	0	85095	302834	13	13
(8, 10, 5)	2	0	281595	334345	16	16
(10, 8, 5)	0	0	998160	996582	107	106
(8, 11, 5)	1	0	797875	994457	53	52
(11, 8, 5)	2	0	972363	724279	51	51
(9, 10, 5)	1	0	206338	665334	25	24
(10, 9, 5)	1	0	393698	38671	9	8
(9, 11, 5)	2	0	155124	777587	40	40
(11, 9, 5)	1	0	381745	39133	9	8
(10, 11, 5)	1	0	645672	757826	24	23
(11, 10, 5)	2	0	646112	558374	20	20
(0, 1, 6)	0	0	865896	961041	100	100
(1, 0, 6)	0	0	929338	886999	100	100
(0, 2, 6)	0	0	857280	999383	100	100
(2, 0, 6)	0	0	999403	917481	100	100
(0, 3, 6)	1	0	465820	854351	31	30
(3, 0, 6)	2	0	825156	547211	34	34
(0, 4, 6)	1	0	374423	462906	22	21
(4, 0, 6)	2	0	604265	546812	29	29
(0, 5, 6)	1	0	768220	864042	49	48
(5, 0, 6)	2	0	680240	193013	24	24
(0, 6, 6)	1	0	99731	185527	14	13
(6, 0, 6)	2	0	587779	324838	26	26
(0, 7, 6)	1	0	426077	426959	29	28
(7, 0, 6)	2	0	496391	580189	34	34
(0, 8, 6)	1	0	455859	604224	30	29
(8, 0, 6)	2	0	622807	395643	32	32
(0, 9, 6)	1	0	448486	123614	28	27
(9, 0, 6)	2	0	45116	167126	22	22
(0, 10, 6)	1	0	481392	770343	29	28
(10, 0, 6)	2	0	868999	601456	32	32
(0, 11, 6)	1	0	383241	676367	26	25
(11, 0, 6)	2	0	606396	383354	28	28
(1, 2, 6)	0	0	953464	999401	100	100
(2, 1, 6)	0	0	999420	947939	100	100
(1, 3, 6)	1	0	752501	910952	40	39
(3, 1, 6)	2	0	878338	560391	34	34
(1, 4, 6)	1	0	693749	731762	38	37
(4, 1, 6)	0	0	986467	957235	100	100
(1, 5, 6)	1	0	562448	714309	28	27
(5, 1, 6)	2	0	600653	299361	25	25
(1, 6, 6)	1	0	237714	186537	14	13
(6, 1, 6)	0	0	958504	956326	100	100
(1, 7, 6)	1	0	498976	449098	32	31
(7, 1, 6)	2	0	493361	587072	35	35
(1, 8, 6)	1	0	763793	853433	48	47
(8, 1, 6)	2	0	523827	489904	28	28
(1, 9, 6)	1	0	540166	279962	32	31
(9, 1, 6)	2	0	143823	403926	31	31
(1, 10, 6)	1	0	568459	825235	32	31
(10, 1, 6)	2	0	911789	608301	38	38
(1, 11, 6)	1	0	339453	300197	21	20
(11, 1, 6)	2	0	410994	299867	23	23
(2, 3, 6)	2	0	694787	412563	16	16
(3, 2, 6)	1	0	120879	471982	16	15
(2, 4, 6)	1	0	784058	485542	30	29
(4, 2, 6)	1	0	125703	355137	19	18
(2, 5, 6)	1	0	686850	720312	22	21
(5, 2, 6)	1	0	340102	361297	19	18
(2, 6, 6)	1	0	155684	178151	19	18
(6, 2, 6)	2	0	526808	546453	18	18
(2, 7, 6)	1	0	862588	563467	44	43
(7, 2, 6)	2	0	379262	452964	34	34
(2, 8, 6)	1	0	685948	485095	25	24
(8, 2, 6)	2	0	273684	231312	19	19
(2, 9, 6)	1	0	802737	204968	30	29
(9, 2, 6)	2	0	45087	265362	25	25
(2, 10, 6)	1	0	715740	795622	35	34
(10, 2, 6)	1	0	379363	333944	14	13
(2, 11, 6)	1	0	563584	495665	17	16
(11, 2, 6)	2	0	602764	530266	26	26
(3, 4, 6)	0	0	976147	987002	100	100
(4, 3, 6)	0	0	980628	979730	100	100
(3, 5, 6)	1	0	119168	189549	17	16
(5, 3, 6)	2	0	831620	808172	38	38
(3, 6, 6)	1	0	150554	355571	15	14
(6, 3, 6)	2	0	641238	386532	21	21
(3, 7, 6)	1	0	121203	160025	16	15
(7, 3, 6)	0	0	867574	976933	100	100
(3, 8, 6)	1	0	119350	157240	17	16
(8, 3, 6)	2	0	491444	270133	25	25
(3, 9, 6)	1	0	119375	6817	17	16
(9, 3, 6)	2	0	36406	123385	18	18
(3, 10, 6)	1	0	119059	375574	17	16
(10, 3, 6)	2	3	998681	976177	97	96
(3, 11, 6)	1	0	120695	122711	17	16
(11, 3, 6)	2	0	517709	166674	21	21
(4, 5, 6)	1	0	174495	164831	18	17
(5, 4, 6)	2	0	760780	460585	31	31
(4, 6, 6)	1	0	116029	361583	17	16
(6, 4, 6)	2	0	565623	318851	22	22
(4, 7, 6)	1	0	123866	160776	18	17
(7, 4, 6)	2	0	471693	367881	36	36
(4, 8, 6)	1	0	127617	151230	18	17
(8, 4, 6)	2	0	525523	300465	25	25
(4, 9, 6)	1	0	128255	7274	16	15
(9, 4, 6)	2	0	40324	244136	31	31
(4, 10, 6)	1	0	174649	374742	22	21
(10, 4, 6)	2	0	845273	320176	30	30
(4, 11, 6)	1	2	987689	999308	97	96
(11, 4, 6)	1	0	536731	276624	20	19
(5, 6, 6)	1	0	363666	306666	13	12
(6, 5, 6)	0	0	991344	996323	100	100
(5, 7, 6)	1	0	393899	158346	17	16
(7, 5, 6)	2	0	141950	189277	15	15
(5, 8, 6)	1	0	460626	156914	18	17
(8, 5, 6)	2	0	262965	391266	17	17
(5, 9, 6)	1	0	345098	6478	20	19
(9, 5, 6)	2	0	4346	148896	16	16
(5, 10, 6)	1	0	377720	372716	19	18
(10, 5, 6)	1	0	415472	214612	15	14
(5, 11, 6)	1	0	887154	994945	56	55
(11, 5, 6)	2	0	927891	657178	31	31
(6, 7, 6)	2	0	546606	249707	22	22
(7, 6, 6)	2	0	78930	238582	11	11
(6, 8, 6)	2	0	809032	623253	29	29
(8, 6, 6)	2	0	532605	617407	29	29
(6, 9, 6)	1	0	425579	46478	14	13
(9, 6, 6)	2	0	192750	389588	30	30
(6, 10, 6)	2	0	607599	601584	22	22
(10, 6, 6)	1	0	400808	308086	13	12
(6, 11, 6)	1	0	468746	622223	27	26
(11, 6, 6)	1	0	200174	306541	15	14
(7, 8, 6)	2	0	598383	714265	34	34
(8, 7, 6)	2	0	644751	417780	32	32
(7, 9, 6)	0	0	871834	989559	100	100
(9, 7, 6)	2	0	15672	227676	23	23
(7, 10, 6)	2	0	141131	329386	15	15
(10, 7, 6)	1	0	408192	159270	15	14
(7, 11, 6)	1	0	430300	915398	32	31
(11, 7, 6)	2	0	905646	274619	31	31
(8, 9, 6)	1	0	282033	89369	28	27
(9, 8, 6)	2	0	15316	321671	24	24
(8, 10, 6)	2	0	259846	377640	17	17
(10, 8, 6)	1	0	430159	157372	17	16
(8, 11, 6)	1	0	507853	868202	33	32
(11, 8, 6)	2	0	943810	664869	34	34
(9, 10, 6)	2	0	4593	264473	16	16
(10, 9, 6)	1	0	433190	7144	14	13
(9, 11, 6)	2	0	39203	482558	18	18
(11, 9, 6)	2	2	999371	996555	97	97
(10, 11, 6)	1	0	745391	961485	36	35
(11, 10, 6)	2	0	444373	621397	22	22
(0, 1, 7)	1	0	616953	675240	31	30
(1, 0, 7)	2	0	642986	574348	32	32
(0, 2, 7)	0	0	944710	999472	110	110
(2, 0, 7)	2	0	769030	529952	29	29
(0, 3, 7)	1	0	809637	897866	48	47
(3, 0, 7)	2	0	854363	699813	41	41
(0, 4, 7)	1	0	696955	659232	35	34
(4, 0, 7)	2	0	583660	647947	24	24
(0, 5, 7)	1	0	197281	479386	15	14
(5, 0, 7)	2	0	441735	152765	28	28
(0, 6, 7)	1	0	307013	541473	17	16
(6, 0, 7)	2	0	721810	591172	23	23
(0, 7, 7)	1	0	573751	565113	36	35
(7, 0, 7)	2	0	367644	286129	27	27
(0, 8, 7)	1	0	445856	458356	28	27
(8, 0, 7)	2	0	560873	395617	27	27
(0, 9, 7)	1	0	430320	186125	30	29
(9, 0, 7)	2	0	34757	384871	19	19
(0, 10, 7)	1	0	312778	457847	20	19
(10, 0, 7)	2	0	713518	322813	27	27
(0, 11, 7)	1	0	300208	424469	22	21
(11, 0, 7)	2	0	952697	746774	40	40
(1, 2, 7)	2	0	593271	616360	28	28
(2, 1, 7)	0	0	999513	971220	110	110
(1, 3, 7)	2	0	397413	163078	20	20
(3, 1, 7)	2	0	791995	431960	31	31
(1, 4, 7)	1	0	692455	630202	34	33
(4, 1, 7)	2	0	756078	630430	35	35
(1, 5, 7)	1	0	729776	898812	39	38
(5, 1, 7)	2	0	433756	470429	30	30
(1, 6, 7)	1	0	699685	813267	31	30
(6, 1, 7)	2	0	777560	568995	27	27
(1, 7, 7)	1	0	639104	698252	47	46
(7, 1, 7)	2	0	499158	476671	30	30
(1, 8, 7)	1	0	448724	553081	31	30
(8, 1, 7)	2	0	657412	454560	34	34
(1, 9, 7)	1	0	578403	199444	28	27
(9, 1, 7)	2	0	54847	396522	21	21
(1, 10, 7)	1	0	549944	969870	46	45
(10, 1, 7)	2	0	839090	581441	37	37
(1, 11, 7)	1	0	498391	928719	35	34
(11, 1, 7)	2	0	790036	454041	31	31
(2, 3, 7)	1	0	767448	731946	39	38
(3, 2, 7)	2	0	655604	641331	41	41
(2, 4, 7)	1	0	765951	492976	27	26
(4, 2, 7)	2	0	600991	829870	34	34
(2, 5, 7)	1	0	849476	863994	36	35
(5, 2, 7)	2	0	356334	395814	17	17
(2, 6, 7)	1	0	804157	854301	31	30
(6, 2, 7)	2	0	746004	696118	29	29
(2, 7, 7)	1	0	618327	562944	41	40
(7, 2, 7)	2	0	442936	752060	34	34
(2, 8, 7)	1	0	500813	546545	28	27
(8, 2, 7)	2	0	636755	796880	31	31
(2, 9, 7)	1	0	772734	107816	31	30
(9, 2, 7)	2	0	148622	529613	30	30
(2, 10, 7)	1	0	758481	854377	30	29
(10, 2, 7)	2	0	843068	664444	34	34
(2, 11, 7)	1	0	693377	933823	35	34
(11, 2, 7)	2	0	893005	728543	33	33
(3, 4, 7)	2	0	622865	366693	40	40
(4, 3, 7)	0	0	993725	976998	110	110
(3, 5, 7)	1	0	87671	265245	16	15
(5, 3, 7)	2	0	683824	537111	28	28
(3, 6, 7)	0	0	974027	995952	110	110
(6, 3, 7)	2	0	630374	284966	21	21
(3, 7, 7)	1	0	282423	445679	27	26
(7, 3, 7)	2	0	625499	587078	42	42
(3, 8, 7)	1	0	466026	570395	34	33
(8, 3, 7)	2	0	628671	286204	32	32
(3, 9, 7)	1	0	731262	388575	50	49
(9, 3, 7)	2	0	218999	346626	24	24
(3, 10, 7)	1	0	83768	301587	13	12
(10, 3, 7)	2	0	448170	173817	16	16
(3, 11, 7)	1	0	217357	656222	26	25
(11, 3, 7)	2	0	771460	184810	25	25
(4, 5, 7)	1	0	376282	510566	25	24
(5, 4, 7)	2	0	609812	414842	33	33
(4, 6, 7)	1	0	125935	402660	14	13
(6, 4, 7)	2	0	768013	450860	30	30
(4, 7, 7)	1	0	469964	389660	23	22
(7, 4, 7)	2	0	202036	116520	10	10
(4, 8, 7)	1	0	370490	517524	32	31
(8, 4, 7)	2	0	460591	220714	26	26
(4, 9, 7)	1	0	589504	95271	35	34
(9, 4, 7)	2	0	64869	108472	19	19
(4, 10, 7)	1	0	350046	822254	33	32
(10, 4, 7)	1	0	792699	345772	27	26
(4, 11, 7)	1	0	407154	885747	38	37
(11, 4, 7)	2	0	850766	343263	33	33
(5, 6, 7)	1	0	839715	937101	43	42
(6, 5, 7)	1	0	629274	626216	22	21
(5, 7, 7)	1	0	527865	469683	32	31
(7, 5, 7)	2	0	722327	941094	45	45
(5, 8, 7)	1	0	752477	773620	43	42
(8, 5, 7)	1	0	168458	278484	13	12
(5, 9, 7)	1	0	729751	108162	37	36
(9, 5, 7)	1	0	96220	472059	21	20
(5, 10, 7)	2	0	163996	444242	13	13
(10, 5, 7)	2	0	874352	803380	42	42
(5, 11, 7)	1	0	569863	952703	44	43
(11, 5, 7)	1	0	225894	227065	13	12
(6, 7, 7)	1	0	623780	569699	40	39
(7, 6, 7)	1	0	151472	282206	11	10
(6, 8, 7)	2	0	921496	890119	53	53
(8, 6, 7)	1	0	117607	232617	14	13
(6, 9, 7)	2	0	655815	148674	23	23
(9, 6, 7)	1	0	101979	735616	36	35
(6, 10, 7)	1	0	689399	823752	31	30
(10, 6, 7)	2	0	757940	559859	31	31
(6, 11, 7)	1	0	674420	923836	32	31
(11, 6, 7)	1	0	167082	257418	11	10
(7, 8, 7)	1	0	793340	905926	67	66
(8, 7, 7)	1	0	505515	441423	31	30
(7, 9, 7)	1	0	315815	41445	22	21
(9, 7, 7)	1	0	391157	595959	43	42
(7, 10, 7)	2	0	404462	737186	22	22
(10, 7, 7)	2	0	367175	207780	15	15
(7, 11, 7)	1	0	439212	879539	35	34
(11, 7, 7)	2	0	681653	313126	23	23
(8, 9, 7)	1	0	223658	17207	15	14
(9, 8, 7)	2	0	53212	178930	16	16
(8, 10, 7)	1	0	321470	447012	18	17
(10, 8, 7)	1	0	870741	690926	40	39
(8, 11, 7)	1	0	721046	962021	38	37
(11, 8, 7)	2	0	640735	475393	28	28
(9, 10, 7)	1	0	20117	295390	13	12
(10, 9, 7)	1	0	834770	328459	42	41
(9, 11, 7)	2	0	162433	834248	26	26
(11, 9, 7)	2	0	659725	54744	28	28
(10, 11, 7)	1	0	788980	880181	35	34
(11, 10, 7)	2	0	951738	818286	37	37
(0, 1, 8)	1	0	423277	523845	34	33
(1, 0, 8)	0	0	950257	956493	110	110
(0, 2, 8)	0	0	972401	999430	110	110
(2, 0, 8)	0	0	999422	980235	110	110
(0, 3, 8)	0	0	972358	980117	110	110
(3, 0, 8)	2	0	578916	435084	29	29
(0, 4, 8)	1	0	654200	593224	32	31
(4, 0, 8)	2	0	374307	527720	27	27
(0, 5, 8)	1	0	212948	379902	21	20
(5, 0, 8)	2	0	768948	573976	29	29
(0, 6, 8)	1	0	100849	303592	11	10
(6, 0, 8)	2	0	347033	235207	12	12
(0, 7, 8)	1	0	290456	309209	21	20
(7, 0, 8)	2	0	364403	436704	29	29
(0, 8, 8)	1	0	107782	192726	14	13
(8, 0, 8)	2	0	572063	557403	31	31
(0, 9, 8)	1	0	109636	6624	10	9
(9, 0, 8)	2	0	91603	248126	22	22
(0, 10, 8)	1	0	287505	631014	21	20
(10, 0, 8)	2	0	849928	608287	29	29
(0, 11, 8)	1	0	522645	865183	33	32
(11, 0, 8)	2	0	870958	627632	32	32
(1, 2, 8)	0	0	969337	999429	110	110
(2, 1, 8)	2	0	897228	643679	37	37
(1, 3, 8)	0	0	952580	978680	110	110
(3, 1, 8)	2	0	850510	756891	43	43
(1, 4, 8)	1	0	299001	316757	18	17
(4, 1, 8)	2	0	543473	605529	31	31
(1, 5, 8)	1	0	371490	413711	20	19
(5, 1, 8)	2	0	842323	648003	37	37
(1, 6, 8)	1	0	398954	498302	18	17
(6, 1, 8)	2	0	349751	220682	12	12
(1, 7, 8)	1	0	373421	310136	22	21
(7, 1, 8)	2	0	430592	474653	32	32
(1, 8, 8)	1	0	390588	457522	22	21
(8, 1, 8)	2	0	624671	623772	34	34
(1, 9, 8)	1	0	279539	6106	14	13
(9, 1, 8)	2	0	13293	311470	21	21
(1, 10, 8)	1	0	417307	494940	23	22
(10, 1, 8)	2	0	870597	532729	30	30
(1, 11, 8)	1	0	589256	940097	39	38
(11, 1, 8)	2	0	873998	619954	39	39
(2, 3, 8)	2	0	759811	210280	31	31
(3, 2, 8)	2	0	637337	702736	37	37
(2, 4, 8)	1	0	358068	314148	19	18
(4, 2, 8)	2	0	691650	675517	40	40
(2, 5, 8)	1	0	636212	751322	32	31
(5, 2, 8)	2	0	839897	777778	34	34
(2, 6, 8)	1	0	183564	305329	14	13
(6, 2, 8)	2	0	826158	745793	35	35
(2, 7, 8)	1	0	227256	175212	14	13
(7, 2, 8)	2	0	510525	768967	39	39
(2, 8, 8)	1	0	218007	192360	15	14
(8, 2, 8)	2	0	388989	666468	24	24
(2, 9, 8)	1	0	177781	6981	10	9
(9, 2, 8)	2	0	103108	620776	25	25
(2, 10, 8)	1	0	500765	675709	30	29
(10, 2, 8)	2	0	923313	795669	51	51
(2, 11, 8)	1	0	507514	656831	30	29
(11, 2, 8)	2	0	722933	559886	36	36
(3, 4, 8)	2	0	862525	585888	47	47
(4, 3, 8)	1	0	451476	568111	34	33
(3, 5, 8)	1	0	67491	412399	18	17
(5, 3, 8)	2	0	526535	128941	18	18
(3, 6, 8)	1	0	65917	303962	13	12
(6, 3, 8)	0	0	997681	975190	110	110
(3, 7, 8)	1	0	149958	307575	23	22
(7, 3, 8)	2	0	442261	264718	31	31
(3, 8, 8)	1	0	108886	233991	17	16
(8, 3, 8)	2	0	391782	276006	27	27
(3, 9, 8)	1	0	65332	7040	10	9
(9, 3, 8)	2	0	25679	149980	28	28
(3, 10, 8)	1	0	181682	621165	21	20
(10, 3, 8)	2	0	429353	110740	17	17
(3, 11, 8)	1	0	523036	887956	37	36
(11, 3, 8)	2	0	831691	222644	26	26
(4, 5, 8)	1	0	400671	583147	27	26
(5, 4, 8)	2	0	868087	481029	28	28
(4, 6, 8)	1	0	118663	287367	17	16
(6, 4, 8)	1	0	490906	222352	18	17
(4, 7, 8)	1	0	418358	493709	38	37
(7, 4, 8)	2	0	543010	432148	40	40
(4, 8, 8)	1	0	113729	235673	17	16
(8, 4, 8)	1	0	340204	314664	19	18
(4, 9, 8)	1	0	177961	6537	16	15
(9, 4, 8)	2	0	12856	338914	27	27
(4, 10, 8)	1	0	381779	809031	35	34
(10, 4, 8)	2	0	773831	390465	30	30
(4, 11, 8)	1	0	223559	837440	26	25
(11, 4, 8)	2	0	737204	280103	33	33
(5, 6, 8)	1	0	565800	508957	24	23
(6, 5, 8)	1	0	601958	554782	28	27
(5, 7, 8)	1	0	711592	258581	24	23
(7, 5, 8)	2	0	611091	892342	41	41
(5, 8, 8)	1	0	582323	315652	21	20
(8, 5, 8)	2	0	599757	758386	31	31
(5, 9, 8)	1	0	406949	7486	18	17
(9, 5, 8)	2	0	7419	192244	17	17
(5, 10, 8)	1	0	638601	629741	23	22
(10, 5, 8)	2	0	925016	900279	48	48
(5, 11, 8)	2	0	597418	723259	31	31
(11, 5, 8)	2	0	841570	545215	30	30
(6, 7, 8)	1	0	471076	257613	23	22
(7, 6, 8)	2	0	416867	600042	35	35
(6, 8, 8)	2	0	801595	470385	33	33
(8, 6, 8)	1	0	315489	456722	24	23
(6, 9, 8)	1	0	317200	7089	17	16
(9, 6, 8)	2	0	18608	368001	22	22
(6, 10, 8)	1	0	471834	619919	21	20
(10, 6, 8)	2	0	719216	427522	23	23
